sample_id,map_id,tx_id,ratio,sample_count,nmse,rmse_db,mae_db,time_sec,fig_path
s034_tx55,34,55,0.001,40,0.08931225982016877,9.327111966930946,6.2895437344777445,0.3098401000006561,kriging_results_of_train\s034_tx55\map34_tx55_ratio0_0010.png
s034_tx56,34,56,0.001,40,0.0918540626622499,8.684885240698494,5.7557633959493915,0.2854463999992731,kriging_results_of_train\s034_tx56\map34_tx56_ratio0_0010.png
s034_tx58,34,58,0.001,40,0.09007195318586632,9.006561148913294,6.244860452325045,0.31226689999948576,kriging_results_of_train\s034_tx58\map34_tx58_ratio0_0010.png
s034_tx66,34,66,0.001,40,0.11658720115395231,10.098895269429311,6.847223832125391,0.29328929999974207,kriging_results_of_train\s034_tx66\map34_tx66_ratio0_0010.png
s034_tx69,34,69,0.001,40,0.08011597499416061,9.56912386721142,6.751346927453672,0.3025127999999313,kriging_results_of_train\s034_tx69\map34_tx69_ratio0_0010.png
s034_tx73,34,73,0.001,40,0.09694671313929275,9.275177349120908,6.421122882265964,0.2939583000006678,kriging_results_of_train\s034_tx73\map34_tx73_ratio0_0010.png
s034_tx74,34,74,0.001,40,0.1186992393094097,9.81399842995619,6.714521154504022,0.3062802999993437,kriging_results_of_train\s034_tx74\map34_tx74_ratio0_0010.png
s034_tx76,34,76,0.001,40,0.10923925036652819,8.95845316838404,6.082251903112427,0.29950970000027155,kriging_results_of_train\s034_tx76\map34_tx76_ratio0_0010.png
s034_tx78,34,78,0.001,40,0.11279295899155103,10.156656430245809,6.737219330264134,0.3234814000006736,kriging_results_of_train\s034_tx78\map34_tx78_ratio0_0010.png
s048_tx04,48,4,0.001,43,0.10355757690165905,8.789150652674927,6.01212207633564,0.3348337999996147,kriging_results_of_train\s048_tx04\map48_tx4_ratio0_0010.png
s048_tx07,48,7,0.001,43,0.10046708929747651,9.79216826060456,6.439369619953792,0.33635790000062116,kriging_results_of_train\s048_tx07\map48_tx7_ratio0_0010.png
s048_tx11,48,11,0.001,43,0.06433245933734563,8.838465981350293,5.9427148086775485,0.34070470000006026,kriging_results_of_train\s048_tx11\map48_tx11_ratio0_0010.png
s048_tx13,48,13,0.001,43,0.06602062582545029,9.198189506060151,6.259903240359432,0.3315167000000656,kriging_results_of_train\s048_tx13\map48_tx13_ratio0_0010.png
